timestamp,layer,percentile,stat,value
1765434535.0956526,23,0.99,p9900,0.088653564453125
1765434535.0956526,23,0.999,p9990,0.3012828826904297
1765434535.0956526,23,0.9999,p9999,0.8158340454101562
1765434535.0956526,23,,max,9.5869140625
1765434535.0956526,24,0.9,p9000,0.015062332153320312
1765434535.0956526,24,0.95,p9500,0.026580810546875
1765434535.0956526,24,0.99,p9900,0.0894317626953125
1765434535.0956526,24,0.999,p9990,0.27570343017578125
1765434535.0956526,24,0.9999,p9999,0.7527999877929688
1765434535.0956526,24,,max,15.35546875
1765434535.0956526,25,0.9,p9000,0.016880035400390625
1765434535.0956526,25,0.95,p9500,0.030553817749023438
1765434535.0956526,25,0.99,p9900,0.10421943664550781
1765434535.0956526,25,0.999,p9990,0.32379150390625
1765434535.0956526,25,0.9999,p9999,0.861602783203125
1765434535.0956526,25,,max,16.2451171875
1765434535.0956526,26,0.9,p9000,0.019336700439453125
1765434535.0956526,26,0.95,p9500,0.0353240966796875
1765434535.0956526,26,0.99,p9900,0.12019538879394531
1765434535.0956526,26,0.999,p9990,0.35025787353515625
1765434535.0956526,26,0.9999,p9999,0.8703842163085938
1765434535.0956526,26,,max,13.865234375
1765434535.0956526,27,0.9,p9000,0.021770477294921875
1765434535.0956526,27,0.95,p9500,0.04143524169921875
1765434535.0956526,27,0.99,p9900,0.15127944946289062
1765434535.0956526,27,0.999,p9990,0.4554710388183594
1765434535.0956526,27,0.9999,p9999,1.295745849609375
1765434535.0956526,27,,max,15.12890625
1765434535.0956526,28,0.9,p9000,0.02571868896484375
1765434535.0956526,28,0.95,p9500,0.0507659912109375
1765434535.0956526,28,0.99,p9900,0.19806671142578125
1765434535.0956526,28,0.999,p9990,0.57373046875
1765434535.0956526,28,0.9999,p9999,1.0940475463867188
1765434535.0956526,28,,max,16.123046875
1765434535.0956526,29,0.9,p9000,0.031932830810546875
1765434535.0956526,29,0.95,p9500,0.06534576416015625
1765434535.0956526,29,0.99,p9900,0.30628204345703125
1765434535.0956526,29,0.999,p9990,0.7193679809570312
1765434535.0956526,29,0.9999,p9999,1.829620361328125
1765434535.0956526,29,,max,38.1484375
1765434535.0956526,30,0.9,p9000,0.059722900390625
1765434535.0956526,30,0.95,p9500,0.127655029296875
1765434535.0956526,30,0.99,p9900,0.5330810546875
1765434535.0956526,30,0.999,p9990,1.4621124267578125
1765434535.0956526,30,0.9999,p9999,26.874267578125
1765434535.0956526,30,,max,2381.5
1765434535.0956526,31,0.9,p9000,0.43621826171875
1765434535.0956526,31,0.95,p9500,0.76025390625
1765434535.0956526,31,0.99,p9900,2.64697265625
1765434535.0956526,31,0.999,p9990,9.72833251953125
1765434535.0956526,31,0.9999,p9999,22.349853515625
1765434535.0956526,31,,max,72.375
1765435244.8639996,0,0.9,p9000,0.003323078155517578
1765435244.8639996,0,0.95,p9500,0.005122184753417969
1765435244.8639996,0,0.99,p9900,0.01668548583984375
1765435244.8639996,0,0.999,p9990,0.1416149139404297
1765435244.8639996,0,0.9999,p9999,1.297088623046875
1765435244.8639996,0,,max,2.23193359375
1765435244.8639996,1,0.9,p9000,0.016353607177734375
1765435244.8639996,1,0.95,p9500,0.025646209716796875
1765435244.8639996,1,0.99,p9900,0.07208251953125
1765435244.8639996,1,0.999,p9990,0.4287376403808594
1765435244.8639996,1,0.9999,p9999,73.58935546875
1765435244.8639996,1,,max,1488.25
1765435244.8639996,2,0.9,p9000,0.002403736114501953
1765435244.8639996,2,0.95,p9500,0.004023551940917969
1765435244.8639996,2,0.99,p9900,0.014722824096679688
1765435244.8639996,2,0.999,p9990,0.0739593505859375
1765435244.8639996,2,0.9999,p9999,0.3393211364746094
1765435244.8639996,2,,max,4.625
1765435244.8639996,3,0.9,p9000,0.00434112548828125
1765435244.8639996,3,0.95,p9500,0.007138729095458984
1765435244.8639996,3,0.99,p9900,0.018856048583984375
1765435244.8639996,3,0.999,p9990,0.05011463165283203
1765435244.8639996,3,0.9999,p9999,0.11882400512695312
1765435244.8639996,3,,max,1.95703125
1765435244.8639996,4,0.9,p9000,0.009336471557617188
1765435244.8639996,4,0.95,p9500,0.015077590942382812
1765435244.8639996,4,0.99,p9900,0.039071083068847656
1765435244.8639996,4,0.999,p9990,0.11328792572021484
1765435244.8639996,4,0.9999,p9999,5.540283203125
1765435244.8639996,4,,max,11.41796875
1765435244.8639996,5,0.9,p9000,0.008989334106445312
1765435244.8639996,5,0.95,p9500,0.013241767883300781
1765435244.8639996,5,0.99,p9900,0.028583526611328125
1765435244.8639996,5,0.999,p9990,0.07100868225097656
1765435244.8639996,5,0.9999,p9999,0.16166305541992188
1765435244.8639996,5,,max,2.65087890625
1765435244.8639996,6,0.9,p9000,0.008510589599609375
1765435244.8639996,6,0.95,p9500,0.01253509521484375
1765435244.8639996,6,0.99,p9900,0.0302276611328125
1765435244.8639996,6,0.999,p9990,0.0897369384765625
1765435244.8639996,6,0.9999,p9999,0.20282363891601562
1765435244.8639996,6,,max,4.7880859375
1765435244.8639996,7,0.9,p9000,0.009912490844726562
1765435244.8639996,7,0.95,p9500,0.014217376708984375
1765435244.8639996,7,0.99,p9900,0.033359527587890625
1765435244.8639996,7,0.999,p9990,0.09751319885253906
1765435244.8639996,7,0.9999,p9999,0.23107528686523438
1765435244.8639996,7,,max,3.78662109375
1765435244.8639996,8,0.9,p9000,0.00998687744140625
1765435244.8639996,8,0.95,p9500,0.014461517333984375
1765435244.8639996,8,0.99,p9900,0.037278175354003906
1765435244.8639996,8,0.999,p9990,0.11173439025878906
1765435244.8639996,8,0.9999,p9999,0.25110435485839844
1765435244.8639996,8,,max,8.9638671875
1765435244.8639996,9,0.9,p9000,0.010162353515625
1765435244.8639996,9,0.95,p9500,0.01515960693359375
1765435244.8639996,9,0.99,p9900,0.03902435302734375
1765435244.8639996,9,0.999,p9990,0.12359428405761719
1765435244.8639996,9,0.9999,p9999,0.2765693664550781
1765435244.8639996,9,,max,6.4921875
1765435244.8639996,10,0.9,p9000,0.010740280151367188
1765435244.8639996,10,0.95,p9500,0.016094207763671875
1765435244.8639996,10,0.99,p9900,0.04367828369140625
1765435244.8639996,10,0.999,p9990,0.13512039184570312
1765435244.8639996,10,0.9999,p9999,0.4862403869628906
1765435244.8639996,10,,max,5.00390625
1765435244.8639996,11,0.9,p9000,0.010919570922851562
1765435244.8639996,11,0.95,p9500,0.017181396484375
1765435244.8639996,11,0.99,p9900,0.04846954345703125
1765435244.8639996,11,0.999,p9990,0.14345741271972656
1765435244.8639996,11,0.9999,p9999,0.3583221435546875
1765435244.8639996,11,,max,6.4365234375
1765435244.8639996,12,0.9,p9000,0.010324478149414062
1765435244.8639996,12,0.95,p9500,0.015718460083007812
1765435244.8639996,12,0.99,p9900,0.045937538146972656
1765435244.8639996,12,0.999,p9990,0.1444416046142578
1765435244.8639996,12,0.9999,p9999,0.3185882568359375
1765435244.8639996,12,,max,3.689453125
1765435244.8639996,13,0.9,p9000,0.010746002197265625
1765435244.8639996,13,0.95,p9500,0.016941070556640625
1765435244.8639996,13,0.99,p9900,0.0517425537109375
1765435244.8639996,13,0.999,p9990,0.15968704223632812
1765435244.8639996,13,0.9999,p9999,0.4366302490234375
1765435244.8639996,13,,max,5.29296875
1765435244.8639996,14,0.9,p9000,0.010805130004882812
1765435244.8639996,14,0.95,p9500,0.01696014404296875
1765435244.8639996,14,0.99,p9900,0.0561370849609375
1765435244.8639996,14,0.999,p9990,0.17161941528320312
1765435244.8639996,14,0.9999,p9999,0.39125823974609375
1765435244.8639996,14,,max,6.1435546875
1765435244.8639996,15,0.9,p9000,0.012022018432617188
1765435244.8639996,15,0.95,p9500,0.019618988037109375
1765435244.8639996,15,0.99,p9900,0.06806182861328125
1765435244.8639996,15,0.999,p9990,0.2342357635498047
1765435244.8639996,15,0.9999,p9999,0.5093841552734375
1765435244.8639996,15,,max,6.673828125
1765435244.8639996,16,0.9,p9000,0.01287841796875
1765435244.8639996,16,0.95,p9500,0.021587371826171875
1765435244.8639996,16,0.99,p9900,0.073089599609375
1765435244.8639996,16,0.999,p9990,0.2438507080078125
1765435244.8639996,16,0.9999,p9999,1.2597198486328125
1765435244.8639996,16,,max,18.4375
1765435244.8639996,17,0.9,p9000,0.011058807373046875
1765435244.8639996,17,0.95,p9500,0.0193328857421875
1765435244.8639996,17,0.99,p9900,0.0714263916015625
1765435244.8639996,17,0.999,p9990,0.24021148681640625
1765435244.8639996,17,0.9999,p9999,0.7622756958007812
1765435244.8639996,17,,max,8.796875
1765435244.8639996,18,0.9,p9000,0.011671066284179688
1765435244.8639996,18,0.95,p9500,0.021327972412109375
1765435244.8639996,18,0.99,p9900,0.080352783203125
1765435244.8639996,18,0.999,p9990,0.2554950714111328
1765435244.8639996,18,0.9999,p9999,0.6743087768554688
1765435244.8639996,18,,max,31.01953125
1765435244.8639996,19,0.9,p9000,0.01279449462890625
1765435244.8639996,19,0.95,p9500,0.02321624755859375
1765435244.8639996,19,0.99,p9900,0.08297920227050781
1765435244.8639996,19,0.999,p9990,0.2743511199951172
1765435244.8639996,19,0.9999,p9999,1.42864990234375
1765435244.8639996,19,,max,15.8828125
1765435244.8639996,20,0.9,p9000,0.013628005981445312
1765435244.8639996,20,0.95,p9500,0.024349212646484375
1765435244.8639996,20,0.99,p9900,0.085174560546875
1765435244.8639996,20,0.999,p9990,0.26108551025390625
1765435244.8639996,20,0.9999,p9999,0.6827163696289062
1765435244.8639996,20,,max,13.111328125
1765435244.8639996,21,0.9,p9000,0.014562606811523438
1765435244.8639996,21,0.95,p9500,0.026103973388671875
1765435244.8639996,21,0.99,p9900,0.0885467529296875
1765435244.8639996,21,0.999,p9990,0.2621898651123047
1765435244.8639996,21,0.9999,p9999,0.7226715087890625
1765435244.8639996,21,,max,10.751953125
1765435244.8639996,22,0.9,p9000,0.014987945556640625
1765435244.8639996,22,0.95,p9500,0.026325225830078125
1765435244.8639996,22,0.99,p9900,0.08690261840820312
1765435244.8639996,22,0.999,p9990,0.26698875427246094
1765435244.8639996,22,0.9999,p9999,0.72857666015625
1765435244.8639996,22,,max,13.541015625
1765435244.8639996,23,0.9,p9000,0.015047073364257812
1765435244.8639996,23,0.95,p9500,0.026111602783203125
1765435244.8639996,23,0.99,p9900,0.088653564453125
1765435244.8639996,23,0.999,p9990,0.3012828826904297
1765435244.8639996,23,0.9999,p9999,0.8158340454101562
1765435244.8639996,23,,max,9.5869140625
1765435244.8639996,24,0.9,p9000,0.015062332153320312
1765435244.8639996,24,0.95,p9500,0.026580810546875
1765435244.8639996,24,0.99,p9900,0.0894317626953125
1765435244.8639996,24,0.999,p9990,0.27570343017578125
1765435244.8639996,24,0.9999,p9999,0.7527999877929688
1765435244.8639996,24,,max,15.35546875
1765435244.8639996,25,0.9,p9000,0.016880035400390625
1765435244.8639996,25,0.95,p9500,0.030553817749023438
1765435244.8639996,25,0.99,p9900,0.10421943664550781
1765435244.8639996,25,0.999,p9990,0.32379150390625
1765435244.8639996,25,0.9999,p9999,0.861602783203125
1765435244.8639996,25,,max,16.2451171875
1765435244.8639996,26,0.9,p9000,0.019336700439453125
1765435244.8639996,26,0.95,p9500,0.0353240966796875
1765435244.8639996,26,0.99,p9900,0.12019538879394531
1765435244.8639996,26,0.999,p9990,0.35025787353515625
1765435244.8639996,26,0.9999,p9999,0.8703842163085938
1765435244.8639996,26,,max,13.865234375
1765435244.8639996,27,0.9,p9000,0.021770477294921875
1765435244.8639996,27,0.95,p9500,0.04143524169921875
1765435244.8639996,27,0.99,p9900,0.15127944946289062
1765435244.8639996,27,0.999,p9990,0.4554710388183594
1765435244.8639996,27,0.9999,p9999,1.295745849609375
1765435244.8639996,27,,max,15.12890625
1765435244.8639996,28,0.9,p9000,0.02571868896484375
1765435244.8639996,28,0.95,p9500,0.0507659912109375
1765435244.8639996,28,0.99,p9900,0.19806671142578125
1765435244.8639996,28,0.999,p9990,0.57373046875
1765435244.8639996,28,0.9999,p9999,1.0940475463867188
1765435244.8639996,28,,max,16.123046875
1765435244.8639996,29,0.9,p9000,0.031932830810546875
1765435244.8639996,29,0.95,p9500,0.06534576416015625
1765435244.8639996,29,0.99,p9900,0.30628204345703125
1765435244.8639996,29,0.999,p9990,0.7193679809570312
1765435244.8639996,29,0.9999,p9999,1.829620361328125
1765435244.8639996,29,,max,38.1484375
1765435244.8639996,30,0.9,p9000,0.059722900390625
1765435244.8639996,30,0.95,p9500,0.127655029296875
1765435244.8639996,30,0.99,p9900,0.5330810546875
1765435244.8639996,30,0.999,p9990,1.4621124267578125
1765435244.8639996,30,0.9999,p9999,26.874267578125
1765435244.8639996,30,,max,2381.5
1765435244.8639996,31,0.9,p9000,0.43621826171875
1765435244.8639996,31,0.95,p9500,0.76025390625
1765435244.8639996,31,0.99,p9900,2.64697265625
1765435244.8639996,31,0.999,p9990,9.72833251953125
1765435244.8639996,31,0.9999,p9999,22.349853515625
1765435244.8639996,31,,max,72.375
1765435753.7348151,0,0.9,p9000,0.0034356117248535156
1765435753.7348151,0,0.95,p9500,0.0052700042724609375
1765435753.7348151,0,0.99,p9900,0.01709747314453125
1765435753.7348151,0,0.999,p9990,0.14537429809570312
1765435753.7348151,0,0.9999,p9999,1.3017425537109375
1765435753.7348151,0,,max,2.21142578125
1765435753.7348151,1,0.9,p9000,0.0173492431640625
1765435753.7348151,1,0.95,p9500,0.027133941650390625
1765435753.7348151,1,0.99,p9900,0.07740974426269531
1765435753.7348151,1,0.999,p9990,0.4607582092285156
1765435753.7348151,1,0.9999,p9999,83.994140625
1765435753.7348151,1,,max,1480.25
1765435753.7348151,2,0.9,p9000,0.0024242401123046875
1765435753.7348151,2,0.95,p9500,0.0040493011474609375
1765435753.7348151,2,0.99,p9900,0.014097213745117188
1765435753.7348151,2,0.999,p9990,0.07577228546142578
1765435753.7348151,2,0.9999,p9999,0.3826751708984375
1765435753.7348151,2,,max,4.625
1765435753.7348151,3,0.9,p9000,0.004329681396484375
1765435753.7348151,3,0.95,p9500,0.007095813751220703
1765435753.7348151,3,0.99,p9900,0.018321990966796875
1765435753.7348151,3,0.999,p9990,0.04796648025512695
1765435753.7348151,3,0.9999,p9999,0.1181793212890625
1765435753.7348151,3,,max,2.34912109375
1765435753.7348151,4,0.9,p9000,0.00931549072265625
1765435753.7348151,4,0.95,p9500,0.01493072509765625
1765435753.7348151,4,0.99,p9900,0.03786468505859375
1765435753.7348151,4,0.999,p9990,0.11327838897705078
1765435753.7348151,4,0.9999,p9999,5.75830078125
1765435753.7348151,4,,max,11.412109375
1765435753.7348151,5,0.9,p9000,0.009044647216796875
1765435753.7348151,5,0.95,p9500,0.013286590576171875
1765435753.7348151,5,0.99,p9900,0.027667999267578125
1765435753.7348151,5,0.999,p9990,0.06597328186035156
1765435753.7348151,5,0.9999,p9999,0.14200973510742188
1765435753.7348151,5,,max,2.5390625
1765435753.7348151,6,0.9,p9000,0.008487701416015625
1765435753.7348151,6,0.95,p9500,0.012310028076171875
1765435753.7348151,6,0.99,p9900,0.026737213134765625
1765435753.7348151,6,0.999,p9990,0.07436847686767578
1765435753.7348151,6,0.9999,p9999,0.15920257568359375
1765435753.7348151,6,,max,4.3125
1765435753.7348151,7,0.9,p9000,0.0097808837890625
1765435753.7348151,7,0.95,p9500,0.013759613037109375
1765435753.7348151,7,0.99,p9900,0.02770233154296875
1765435753.7348151,7,0.999,p9990,0.07601642608642578
1765435753.7348151,7,0.9999,p9999,0.1688251495361328
1765435753.7348151,7,,max,2.80615234375
1765435753.7348151,8,0.9,p9000,0.0098876953125
1765435753.7348151,8,0.95,p9500,0.0140533447265625
1765435753.7348151,8,0.99,p9900,0.030457019805908203
1765435753.7348151,8,0.999,p9990,0.09206867218017578
1765435753.7348151,8,0.9999,p9999,0.2060070037841797
1765435753.7348151,8,,max,7.8447265625
1765435753.7348151,9,0.9,p9000,0.010084152221679688
1765435753.7348151,9,0.95,p9500,0.014766693115234375
1765435753.7348151,9,0.99,p9900,0.0323486328125
1765435753.7348151,9,0.999,p9990,0.10189247131347656
1765435753.7348151,9,0.9999,p9999,0.2441234588623047
1765435753.7348151,9,,max,6.0107421875
1765435753.7348151,10,0.9,p9000,0.01070404052734375
1765435753.7348151,10,0.95,p9500,0.015790939331054688
1765435753.7348151,10,0.99,p9900,0.03833770751953125
1765435753.7348151,10,0.999,p9990,0.11769771575927734
1765435753.7348151,10,0.9999,p9999,0.43233489990234375
1765435753.7348151,10,,max,2.34765625
1765435753.7348151,11,0.9,p9000,0.010816574096679688
1765435753.7348151,11,0.95,p9500,0.01666259765625
1765435753.7348151,11,0.99,p9900,0.041778564453125
1765435753.7348151,11,0.999,p9990,0.13063430786132812
1765435753.7348151,11,0.9999,p9999,0.3500938415527344
1765435753.7348151,11,,max,6.2890625
1765435753.7348151,12,0.9,p9000,0.01026153564453125
1765435753.7348151,12,0.95,p9500,0.015478134155273438
1765435753.7348151,12,0.99,p9900,0.039467811584472656
1765435753.7348151,12,0.999,p9990,0.12403106689453125
1765435753.7348151,12,0.9999,p9999,0.2885932922363281
1765435753.7348151,12,,max,4.29833984375
1765435753.7348151,13,0.9,p9000,0.010644912719726562
1765435753.7348151,13,0.95,p9500,0.016523361206054688
1765435753.7348151,13,0.99,p9900,0.046036720275878906
1765435753.7348151,13,0.999,p9990,0.1479206085205078
1765435753.7348151,13,0.9999,p9999,0.4284477233886719
1765435753.7348151,13,,max,4.798828125
1765435753.7348151,14,0.9,p9000,0.01068878173828125
1765435753.7348151,14,0.95,p9500,0.01659393310546875
1765435753.7348151,14,0.99,p9900,0.050484657287597656
1765435753.7348151,14,0.999,p9990,0.15845489501953125
1765435753.7348151,14,0.9999,p9999,0.3652076721191406
1765435753.7348151,14,,max,5.6689453125
1765435753.7348151,15,0.9,p9000,0.011892318725585938
1765435753.7348151,15,0.95,p9500,0.019115447998046875
1765435753.7348151,15,0.99,p9900,0.06201171875
1765435753.7348151,15,0.999,p9990,0.22485733032226562
1765435753.7348151,15,0.9999,p9999,0.486358642578125
1765435753.7348151,15,,max,6.86328125
1765435753.7348151,16,0.9,p9000,0.012624740600585938
1765435753.7348151,16,0.95,p9500,0.02075958251953125
1765435753.7348151,16,0.99,p9900,0.0653839111328125
1765435753.7348151,16,0.999,p9990,0.23435211181640625
1765435753.7348151,16,0.9999,p9999,1.1578216552734375
1765435753.7348151,16,,max,18.44140625
1765435753.7348151,17,0.9,p9000,0.010768890380859375
1765435753.7348151,17,0.95,p9500,0.01854705810546875
1765435753.7348151,17,0.99,p9900,0.0632476806640625
1765435753.7348151,17,0.999,p9990,0.22801780700683594
1765435753.7348151,17,0.9999,p9999,0.7663421630859375
1765435753.7348151,17,,max,8.47265625
1765435753.7348151,18,0.9,p9000,0.011180877685546875
1765435753.7348151,18,0.95,p9500,0.02028656005859375
1765435753.7348151,18,0.99,p9900,0.073822021484375
1765435753.7348151,18,0.999,p9990,0.24231719970703125
1765435753.7348151,18,0.9999,p9999,0.697723388671875
1765435753.7348151,18,,max,29.875
1765435753.7348151,19,0.9,p9000,0.01219940185546875
